,2014-02-26,2014-06-10,2016-02-04,2017-05-04,2017-04-04,2015-03-04,2013-05-22,2018-01-25,2013-04-01,2017-08-15,2015-03-25,2017-11-22,2014-09-29,2014-01-09,2016-12-30,2014-11-17,2016-04-11,2017-05-25,2013-05-20,2015-11-25,2012-08-27,2014-09-04,2014-02-11,2013-09-19,2012-06-19,2016-01-21,2017-02-22,2018-11-21,2014-06-23,2014-06-02,2016-09-21,2013-04-23,2014-07-10,2015-08-11,2016-05-05,2014-05-30,2018-08-08,2017-04-05,2016-10-19,2016-10-24,2012-01-12,2018-08-09,2013-06-03,2012-11-08,2013-11-06,2018-10-31,2014-05-05,2012-04-17,2018-11-01,2015-02-18,2014-07-02,2014-02-13,2014-06-05,2017-01-13,2014-12-24,2016-07-08,2012-06-08,2015-08-20,2012-01-20,2016-11-11,2016-08-15,2014-07-24,2014-05-20,2017-02-07,2016-06-01,2017-11-30,2012-01-30,2015-07-07,2016-01-25,2019-01-15,2016-07-25,2014-08-20,2018-05-02,2018-10-12,2016-09-19,2012-09-10,2014-12-05,2014-10-02,2012-08-15,2013-01-31,2012-05-30,2017-01-25,2018-06-05,2013-11-13,2013-06-25,2017-01-06,2013-12-31,2015-03-11,2015-02-24,2016-11-18,2015-10-09,2014-01-10,2015-10-05,2015-04-16,2013-05-21,2015-10-21,2012-10-15,2015-08-04,2016-02-22,2016-01-20
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.001544500216865,0.9935929415095232,0.9915627041245094,0.9963465704793528,0.9761828116720729,1.0054432623086262,1.037402836019494,1.0077520119974663,0.995535693723487,0.99907060735837,0.9990928937247576,1.0145949528060554,1.00300455577253,0.9937620834829552,0.9962133100714509,0.9965338502283317,1.0026524284361822,1.0303059442804325,1.0138413536211566,1.0145594976114647,0.9928752855946055,1.002647164899251,1.0122213709260766,0.9676581111252586,0.9944427856212645,0.9952533452130006,1.0038328720450622,1.0025728352155914,0.980740013367995,0.785769486641052,0.9959253285749146,0.9805571921709193,0.9969027303207615,1.0233289136563959,0.98384359192398,1.0073543655781494,1.0034169276599827,1.0182975682517237,1.0027179703650178,1.0079643661276667,1.0261661579831873,1.0099687720385087,0.9784331172040407,1.0005872566111211,1.0087420192181213,1.00313598922143,1.0073656341239308,0.9915280917141984,1.0066080430486497,1.0183486004401077,0.9885043753932049,1.01061896039692,1.0038181486470534,1.0081796308960997,1.0136906008860316,1.0573501991843017,0.9951607679038796,1.0133503849267875,1.0100313811606003,0.9907929980157641,0.9976139181573144,0.9981058492885072,1.00023824346247,0.9979618826837935,0.9979804251490273,0.9891102696799764,0.9725198768070296,0.948921291122217,1.0165532819474958,0.9752845716293004,1.0021430842775338,1.018559152343646,0.9615825432928395,0.997125640522731,0.9965555995027117,1.0014671251413338,0.9924026661220547,1.004600270521268,1.0136708061318866,0.9892584066588359,0.9994285547750984,0.9949701631188523,1.0084915154410161,0.997477085963099,0.9924032617712343,0.9862599060012575,1.0044800957800772,0.9533484743526782,0.9853873487276825,1.0162981871362724,0.9756855288558955,1.0167555720941535,1.0028027440729874,1.0003570235201755,0.9974592982516894,1.0057306339705112,0.9994278787377502,1.0074382269814812,1.0132121516841783,1.0108632182474666
2,0.9922779303162157,0.9876985357721405,0.9733377269864545,0.9984342444911513,0.9590345580885135,1.0023328429319438,1.0503210241812928,1.0329457599016356,1.0135958941823224,1.011152432937519,0.9807300393978651,1.0221621015779578,0.9692629167886228,0.9986439244782362,0.9689702644608006,1.0023992589947042,1.022021899637313,1.013316349894807,1.0311099649991353,1.022637644087177,0.9995121509302861,0.9870757445258167,1.0047711045294483,0.9348439143548346,0.9704591472434639,0.9923715424931664,0.9995964297301164,1.0137220457307268,0.9729215966631741,0.8199535443670709,0.965886645498421,0.9745085358245207,0.9933628681677364,1.0013203226810596,0.9815894116875112,1.0185104473492834,1.004675751028558,0.9938629691035823,1.0059986260608296,1.0495380753462258,0.9260524934571045,1.011214999932663,0.9727243661543508,0.9906540311098472,0.9887028057296234,1.012873427874618,1.0402268488900406,1.0375639743803085,1.0036714724126403,1.0225186836058808,0.9864470280116161,1.0018204257286647,1.0005874023883239,1.0226368002262598,1.00900300143305,1.0606462355717943,0.9987376282664366,0.954227576026274,1.02922196934333,1.0120986472308422,1.0039156089193824,0.9633837176431407,1.0083334806033808,1.0076989948125485,1.00548172948209,0.9904382207704476,0.9491617978268301,0.9559431511374491,1.0002955459944438,0.9756097832509724,0.9971422448534666,1.0144104153103743,0.9486035267854445,1.000383487697238,0.99674180088894,1.0092221555539937,1.0265907591401715,0.998739793172115,1.0139414625581766,0.9577268191674609,0.985485599413431,0.9908834531386908,1.001698328499919,0.9897596789122046,1.0055246763436867,0.987821470488552,1.0016800359175289,0.9055680930620625,0.9958599964058769,0.9814915433922968,0.9551284263340601,1.0307674033654532,1.016816685587889,1.0089253837185699,1.0119014298899358,1.0057306339705112,0.9961764231802417,0.9719975206518103,1.0424868731467891,0.9899943012992047
3,1.006177483186811,0.9912861613953416,0.9956125343904099,0.9885178632461025,0.9456970275235228,1.0178850534130837,1.0443686696640826,1.0314923013152502,1.017721977991149,1.0176579026668886,0.9805032906988552,1.0067571075119663,0.9798938659934529,0.9951180817970486,0.9698116886947014,1.0013330040918498,1.0146145815762313,1.0204794616008561,1.0295280432606666,1.008172075613357,1.0017568617902763,0.979445755510224,0.9996452989960508,0.9608120289592963,0.9740753157855743,0.9954229845008695,1.0062539719662622,1.0150943136100217,0.9681541321670899,0.8162412193189068,0.9837959539827057,0.9725643281183919,0.9809733506321489,0.9813242269319448,0.979146989153802,1.0248675946965033,0.9974821215491361,0.9896579331935624,1.0037490478255948,1.0457152041238902,0.9613197205240137,1.0031153069567043,0.9866792676427217,1.0025147414081352,1.0056485971351883,0.989272167025374,1.0365442017336712,1.0396419355466178,1.00807648019018,1.0333610101948703,1.0056873574591394,0.9933252005050415,1.002643343870406,1.0110332906664554,0.9875882679006099,1.0428477414952375,1.0142377979209631,0.9682135428620805,1.026866667925052,0.9891188776877292,0.9993881891693212,0.9854795520186241,1.0011905492832684,1.0079255895262886,1.010386709501556,0.9896414006856384,0.9819545590633948,0.9546973205396492,1.013153995587896,0.9505689467956795,1.0062510135751048,1.0155022740413213,0.9344825963416636,0.994634099625671,1.0122882076646182,1.011528090107309,1.0479582267091305,0.9925013456636143,1.0243638364632492,0.9722796431808627,0.9631999417641982,0.9919837461993272,0.9952910819933787,0.9931729808530713,1.0027625557644524,0.9778285016296225,0.9990665435367715,0.8892026065852074,0.9912324092366095,0.9911600383180346,0.9741381768839611,1.0434780561360872,1.0374377034372344,1.0192787934225684,1.0243379808390936,1.0090052931070936,1.0050467180104043,0.9951872334728059,1.0370464333272222,1.0137220691409363
4,1.003474845077595,0.9792411808187725,1.0000000000000002,0.9618997383517006,0.944109101993746,1.0489891335821806,1.0794921293131208,1.0303619499608778,1.0112959604659704,1.0406598594834893,0.9848107356256207,1.0227028545265113,0.9671828036220582,0.9937620834829554,0.9729672903852536,0.9798088774384447,0.9899898407135733,1.0131327562022927,1.0354603010677508,1.0154048598502667,1.0024399572771652,1.013858582500931,1.0119827744912389,0.9820582811114956,0.9657978458593126,0.9996610164491103,1.00887637447525,1.0137220457307266,0.9618611008131063,0.8120649254862301,0.9795319237291562,0.9874701641213112,0.9690265133340745,1.0076713253876552,0.9913583454494812,1.0163291394565857,0.9969426920236649,1.0112513966057988,1.0121847585134511,1.0387064638557655,0.9954492634545637,1.0080998243652992,0.9847763988171332,1.0223810699762808,1.0124402463255624,0.9963692381938674,1.0331445040297078,1.030051167308923,0.9746696111321258,1.0375311623343804,1.0324296310319527,0.9866504721426919,0.9973568548672915,1.0085602578194262,0.9956850305921234,1.0458142181365109,1.0089073893349572,0.980292557568392,1.0332343804159612,0.9840207316686932,0.9783420730213183,0.9785353013992643,1.0078571758681902,1.0131339426530106,1.0441429781136686,0.9896414006856384,0.9728861059104278,0.9633048538313568,1.0233519674274707,0.9395120790970196,1.0183960623406088,1.0168122870889063,0.9445542735982575,1.0137986150113898,1.0077268156152512,1.0197023390307518,1.0688509401571615,0.9834899938985692,1.0110991339232265,0.9830214709198621,0.9715427082446672,0.9916693489084846,0.9991509310439747,1.0008904472275653,0.9965468778253038,0.9781408310962839,1.0016800359175289,0.9307749619194242,0.9867270509400353,0.9941985309766385,0.9885062798980983,1.0615339826786572,1.0387388392523935,1.0531952787912433,1.0169832717408958,1.0192386126681676,1.0014307692594524,0.9954059458388651,1.0440411276963157,1.0363066638713385
5,0.998069482579054,0.978215938222481,0.9935875022666962,0.9817329227077577,0.9603049120692847,1.0423794498075827,1.0877660960506668,1.0308464361563399,1.0220510371527594,1.054135588183723,0.990478338308836,1.012162396662131,0.9343657010866308,0.9983726939323495,0.9757021398337137,0.9755307164287614,1.0001999327100333,1.037469128125457,1.0539151998860996,1.0295886409111528,1.0019521082074512,0.9922142581433275,0.9996452989960508,0.9721435661912294,0.9640241341202838,0.991439190215796,1.009078159610192,1.0068611987159808,0.9401219999718664,0.8160866056331112,0.9671183917006958,0.9997836927340672,1.0004425047100596,0.9841535912817511,0.9962427177838576,1.0164537204104782,0.9966728227851203,0.996135915502277,0.9997186988734581,1.0431665824440923,1.043230958306116,1.018068596403808,0.9863621469339448,1.028311363908224,1.029453226606416,0.9993399258194934,1.0403683236162438,1.0559462293553752,0.9941264791691669,1.0175146389859426,1.0405372741245422,0.9851334981238773,1.0008810042136367,1.0022827995511039,0.9772533766894264,1.0675676486303485,0.989198932678303,0.9898284878296866,1.0577459590101483,0.9856944121167575,0.9684306787552069,0.9854795520186241,1.005238319678515,1.0124545385448531,1.0395270175470483,0.9936256864741582,0.9462306415457473,0.951299671424925,1.0249777522988537,0.8975609586788049,1.0212536032572657,1.0292577734235495,0.9409200537556534,1.0166733090471731,1.011543474374802,1.0081742489234427,1.080246940974079,0.9961561802919701,1.0209799570708615,1.0121274314771136,0.9498287525919491,0.9970135181089331,0.9983019256172391,1.0195905508896228,1.0138121985753048,0.9843864262773633,1.0154939998938322,0.9680208773886269,0.9917193780814637,0.992541030409855,0.9703805360083314,1.0577784234161745,1.0407410204544918,1.0539093258315946,1.0177852410039279,1.0237412982587306,0.9918582678259713,0.998687452185172,1.0520724674751545,1.026586618735201
6,0.9934363270488916,0.9671963260619978,1.0128250734604505,0.9780794228761175,0.9549061957361902,1.0466561770525096,1.1053700164076303,1.025355359737695,1.024350656827823,1.0594796423334352,0.9941054256593688,1.0105406498931266,0.9475386563122087,1.001627460482991,0.9545598011076948,0.9950495080983867,0.99679693421891,1.0305814430276667,1.0424468314483002,1.027428030107056,1.003806682197389,0.9939271593557422,0.9927909055610379,0.9652972812745073,0.9672760132139001,0.9858449290391482,1.0046400930093555,1.0130360173014497,0.950228857717068,0.8467130797238872,0.9838910704399745,0.9885503302613682,0.9893805890683782,0.97308684604305,0.9962427177838576,1.0188843804108911,0.9886701262553962,0.9688600860933035,0.9954072149501996,1.0520866970260236,1.1069397693442378,1.0018692104518907,0.9689183393573256,1.036317227046886,1.0188286571172944,1.0052815841214229,1.0453258290940002,1.0418797774036386,1.0293687428306082,1.0125106633397416,1.035938731420987,0.9878639233190476,0.9988093624534408,1.0093211108373896,0.9823142241477866,1.0500989337626612,0.9822555871777174,1.0044501741761376,1.0614096276798393,1.0065437801223518,0.9802997304582209,1.0448232775903277,1.0009522450908819,1.0156248693636345,1.0118291664775996,0.9915005445699301,0.9767334599143462,0.9763859887002526,0.9881761305282658,0.907317045378416,1.0205392894380603,1.0418122463208654,0.9184924135786676,1.0247222850681097,0.9482406389547174,0.9966462519137375,1.0617284509675082,1.0020167597400316,1.0106930303313626,1.0197504397498727,0.9445715463929175,0.9982709773292201,1.0074880067818786,1.0139505376438496,0.9516573775173015,1.0034350442111886,1.0141871763216692,0.9618134114995256,0.9971994937081331,0.9980657429129739,0.968833184036397,1.0587898886905538,1.0284282750402298,1.042484845567069,1.0152446488442022,1.0192386126681676,0.9964885432526556,0.9698095761357995,1.0619167017045426,1.0051455962966267
7,1.0011583104525676,0.9730906059795857,1.017549706450676,0.9697286565179307,0.9666560719103999,1.0594866995804726,1.0655184074438053,1.0182494457692162,1.0112959604659704,1.0604088491337051,0.9854907587642443,1.0051352327237981,0.9757339211878658,1.0154599867002065,0.97181024178207,1.010022647716205,1.0128126286320578,1.028744640434819,1.0268918489487324,1.0213225559473949,1.0106385269770213,0.9531298593587951,0.9604869468897316,0.9586874037440765,0.9587027019482768,1.0018646307985288,1.015533755862345,1.0113207000373927,0.939359398049979,0.85537508635152,0.985501693223918,0.975804826538563,0.9893805890683782,0.9511412628587641,0.9994363131209701,1.0343409776904045,0.9815665561726952,0.925673348318685,1.0011246229621975,1.0438038298100834,1.1080772226193683,0.9613707455720971,0.9689183393573256,1.0386892711590217,1.0297895915704984,1.002310754970458,1.053116340478128,1.0396419355466175,1.0128489768119167,1.0058380060741037,1.052516851264871,1.003640709192111,0.987267736908916,1.0117939031872054,0.9935541799759863,1.0527357043492818,1.0004909357170966,1.001271439021289,1.0669050246406693,1.0031957279862695,0.9834200441068366,1.0624997423487372,1.0023808556468705,1.024682767400764,1.0282747847382256,1.0180609257188329,0.9952365953236787,0.9943371650674563,0.9841855266582256,0.9115447309725168,1.0421502281298256,1.0382098916312996,0.9211920988198695,1.0162899049895637,0.9555949795424141,1.003563124597644,1.0598290722143402,0.9960931852654121,1.0151596940321488,1.0140331640121505,0.9700439965320428,1.0037724426324024,1.0094952146880225,1.0151381961045993,0.9689226257364328,1.0111377350579551,1.010453814759461,0.9554175229695598,1.0082806219185365,1.000828285198493,0.9575600572194888,1.080023125260533,1.0329330998137143,1.044983942113025,1.0306233245275254,1.014736005151637,1.0010146656603343,0.9415883844215506,1.0637304743890512,0.9994282138540858
8,0.9810810155548367,0.9728341852381927,1.048599289086127,0.9770355858702183,0.9434741622499818,1.0575428152674895,1.1033014567470907,1.0255170880062598,0.9895832504613268,1.0652880211212425,0.9902513666514203,1.0286486405869015,1.0009243487634512,1.01166245022711,0.9569791064371562,1.0306107676802148,1.0168664744949036,1.049316079229371,1.040205758556194,1.0334398157673412,1.0138591139585882,0.9458113760253626,0.9249640997872928,0.9721435661912294,0.9572248315486096,0.9848277571178432,1.022796090531637,1.020068564859194,0.9420290039210065,0.8532094729333768,0.9902397165164046,0.9641391235719199,1.0243361793062085,0.9666098277543539,0.9844072788030097,1.035587452929084,0.9913677373101797,0.9574951650499751,1.0149031442670196,1.0414144586744223,0.9943116947488194,0.9676012280961652,0.956866451267467,1.0403199749646135,0.9999328111247112,0.9973594909899659,1.0635977034200412,0.9737851155955074,1.0073422616194148,0.9808172311845166,0.9954015618896007,1.0072815606494405,0.9925944371728531,0.9804072531714969,0.99909456460682,1.0481213558226956,0.9901109800036395,0.9745708755701522,1.0730110212638135,0.9930754095031165,0.9801161480029406,1.0959596700252674,1.0038096483926096,1.0328351416573243,1.0207732961990108,0.9997342491326954,1.0072362782829452,1.0060592748536639,0.9501920992583495,0.9259203813057145,1.0592962591393147,1.0436681887339239,0.9516146930410453,1.0180146377714054,0.9493577750169908,1.0029344364778756,1.0902184077261206,1.0047892556009417,1.0165133726716946,0.9915105010620957,1.0028391237257872,1.007544820293263,1.0105760384926508,1.0276045759377077,0.9654695035617372,1.0135318191236264,1.0074669552697693,0.9085778147102155,1.0026791995146092,1.0066296922105347,0.9865165842793968,1.0853674572584702,1.016316444368565,1.0349874878339282,1.0362398490833682,1.0020466326826019,0.9928207298575772,0.9369941478481003,1.0738341169741767,0.9919956326460027
9,0.9725868251827822,0.9743718289479892,1.0587243717108537,0.9645095417994284,0.9402984467599264,1.0851477446363984,1.0997128596652253,1.0208334885800514,1.0144751051096195,1.0697025897086447,1.0015867949762567,1.048378378049681,0.9988446109669427,1.0149172167777516,0.9874828816111687,1.034220519021644,1.0331329681058592,1.0468363740873339,1.038755749108976,1.0294946315607518,1.0076127414572573,0.9349112107461988,0.8799643588848891,0.9716714610463073,0.9587027019482768,0.9833869295141381,1.0217874061305043,1.020068564859194,0.9355454809052304,0.8355761045793944,0.9902397165164046,0.9799092751788326,1.0146016022672528,0.9672385866611799,0.9921098964393179,1.0246806281657,0.9744625999004715,0.9513583232034118,1.0063735557667026,1.038547335906351,1.0716722537007926,0.9744548902619803,0.9679669772309933,1.0465469886707774,1.0115660549184413,0.9943885910763317,1.045609344898392,1.0276534447611907,1.00403850578626,0.9374478558548219,0.998063980679552,1.0003036651076769,0.9849003734546325,0.9870648573687184,1.0059129528799113,1.0227423291951458,1.0091180053322748,0.9764779653012732,1.0798150682592738,0.9617256667197872,0.9718567998039698,1.0896464875999965,1.0011905492832682,1.0391756132783552,1.0510674101800055,1.0084993318537547,0.99624433194106,1.004643566120528,0.9175287979746357,0.9563050746961842,1.0667974468654569,1.0433405948763812,0.9725884804762199,1.0136069966222134,0.9420033621741963,0.9960175637939694,1.0854701419779276,0.9947068862855026,1.0104223739050728,0.9935895317301616,0.9932879258412771,0.9930839742884217,1.0185271102667082,1.033096161537687,0.9696131921466764,1.011866365736811,0.9958933487106416,0.924567336011095,1.0041403109592684,0.983701316773169,0.9801062427899649,1.1019788202091045,1.0131129765602045,1.030703341782368,1.0361057126556623,1.0053212918191843,0.9901415650546197,0.920367812544349,1.0660619659925856,0.996855256033573
