Date,Open,Volume,Rate
1928-04-25,19.33,0,0.004155844155844067
1928-04-26,19.469998999999998,0,0.007242576306259677
1928-04-27,19.68,0,0.010785876260188914
1928-04-30,19.75,0,0.0035569105691057056
1928-05-01,19.780001000000002,0,0.0015190379746836539
1928-05-02,19.83,0,0.002527755180598632
1928-05-03,19.93,0,0.005042864346949139
1928-05-04,20.24,0,0.015554440541896574
1928-05-07,20.41,0,0.008399209486166093
1928-05-08,20.27,0,-0.006859382655561027
1928-05-09,20.24,0,-0.001480019733596504
1928-05-10,20.209999,0,-0.0014822628458497338
1928-05-11,20.360001,0,0.007422167611190908
1928-05-14,20.440001000000002,0,0.003929272891489634
1928-05-15,20.389999,0,-0.0024462816807104245
1928-05-16,20.049999,0,-0.016674841425936306
1928-05-17,20.120001000000002,0,0.00349137174520569
1928-05-18,19.92,0,-0.009940407060615965
1928-05-21,19.629998999999998,0,-0.014558283132530306
1928-05-22,19.360001,0,-0.013754356278876913
1928-05-23,19.75,0,0.02014457540575538
1928-05-24,19.870001000000002,0,0.006076000000000102
1928-05-25,19.9,0,0.0015097633865240648
1928-05-28,19.57,0,-0.016582914572864236
1928-05-29,19.82,0,0.012774655084312723
1928-05-31,20.0,0,0.009081735620585252
1928-06-01,20.07,0,0.0035000000000000144
1928-06-04,19.799999,0,-0.013452964623816671
1928-06-05,19.85,0,0.0025253031578436817
1928-06-06,19.66,0,-0.0095717884130983
1928-06-07,19.610001,0,-0.0025431841302136155
1928-06-08,19.370001000000002,0,-0.012238653123984972
1928-06-11,18.68,0,-0.035622145811969874
1928-06-12,18.34,0,-0.018201284796573867
1928-06-13,18.889999,0,0.029989040348963995
1928-06-14,19.049999,0,0.008470090443096379
1928-06-15,18.74,0,-0.016272914240048057
1928-06-18,18.4,0,-0.018143009605122724
1928-06-19,18.34,0,-0.003260869565217322
1928-06-20,18.57,0,0.012540894220283557
1928-06-21,18.559998999999998,0,-0.0005385568120626059
1928-06-22,18.540001,0,-0.0010774785063295273
1928-06-25,18.469998999999998,0,-0.0037757279516868604
1928-06-26,18.68,0,0.0113698436042147
1928-06-27,18.860001,0,0.00963602783725914
1928-06-28,19.07,0,0.011134622951504606
1928-06-29,19.139999,0,0.0036706345044572237
1928-07-02,18.98,0,-0.0083594048254652
1928-07-03,19.290001,0,0.01633303477344572
1928-07-05,19.48,0,0.00984961068690459
1928-07-06,19.389999,0,-0.004620174537987725
1928-07-09,19.459999,0,0.0036101084894331497
1928-07-10,19.43,0,-0.0015415725355381626
1928-07-11,18.950001,0,-0.024704014410705064
1928-07-12,18.809998999999998,0,-0.007387967947864627
1928-07-13,18.959999,0,0.007974482082641373
1928-07-16,18.700001,0,-0.013712975406802474
1928-07-17,18.799999,0,0.005347486345054172
1928-07-18,19.030001000000002,0,0.012234149586922982
1928-07-19,18.99,0,-0.0021019967366267467
1928-07-20,19.030001000000002,0,0.002106424433912782
1928-07-23,19.120001000000002,0,0.004729374423049155
1928-07-24,19.09,0,-0.0015690898760937389
1928-07-25,19.200001,0,0.005762231534835016
1928-07-26,19.24,0,0.002083281141495676
1928-07-27,19.42,0,0.009355509355509526
1928-07-30,19.469998999999998,0,0.0025746138002057735
1928-07-31,19.43,0,-0.0020543914768561683
1928-08-01,19.42,0,-0.0005146680391146686
1928-08-02,19.33,0,-0.0046343975283214935
1928-08-03,19.360001,0,0.001552043455768348
1928-08-06,19.58,0,0.0113635841237817
1928-08-07,19.49,0,-0.004596527068437174
1928-08-08,19.25,0,-0.012314007183170777
1928-08-09,19.299999,0,0.0025973506493506327
1928-08-10,19.25,0,-0.0025906218958871284
1928-08-13,19.290001,0,0.002077974025974035
1928-08-14,19.129998999999998,0,-0.008294556335170858
1928-08-15,19.469998999999998,0,0.017773132136598643
1928-08-16,19.610001,0,0.007190652654887278
1928-08-17,19.639999,0,0.0015297296517220514
1928-08-20,19.77,0,0.006619195856374536
1928-08-21,20.02,0,0.012645422357106728
1928-08-22,20.0,0,-0.0009990009990009777
1928-08-23,20.02,0,0.0009999999999999788
1928-08-24,20.34,0,0.015984015984015998
1928-08-27,20.379998999999998,0,0.0019665191740412054
1928-08-28,20.540001,0,0.00785093267178287
1928-08-29,20.58,0,0.001947370888638132
1928-08-30,20.610001,0,0.0014577745383868887
1928-08-31,20.870001000000002,0,0.012615234710566078
1928-09-04,20.969998999999998,0,0.004791470781433878
1928-09-05,21.07,0,0.004768765129650338
1928-09-06,20.940001000000002,0,-0.006169862363549975
1928-09-07,21.09,0,0.0071632756846572035
1928-09-10,20.92,0,-0.0080606922712185
1928-09-11,21.08,0,0.00764818355640519
1928-09-12,21.16,0,0.003795066413662327
1928-09-13,21.139999,0,-0.0009452268431002174
1928-09-14,21.139999,0,0.0
1928-09-17,21.33,0,0.00898774876952448
1928-09-18,21.18,0,-0.007032348804500637
1928-09-19,21.18,0,0.0
1928-09-20,21.219998999999998,0,0.0018885269121812144
1928-09-21,21.360001,0,0.006597644043244424
1928-09-24,21.43,0,0.0032771065881504057
1928-09-25,21.41,0,-0.0009332711152589628
1928-09-26,21.4,0,-0.00046707146193374885
1928-09-27,21.129998999999998,0,-0.012616869158878533
1928-09-28,21.139999,0,0.0004732607890800924
1928-10-01,21.360001,0,0.010406906830979553
1928-10-02,21.26,0,-0.004681694537373799
1928-10-03,21.190001000000002,0,-0.0032925211665098424
1928-10-04,21.26,0,0.003303397673270485
1928-10-05,21.219998999999998,0,-0.0018815145813736464
1928-10-08,21.110001,0,-0.005183694871993038
1928-10-09,21.18,0,0.0033159164701128748
1928-10-10,21.41,0,0.010859301227573203
1928-10-11,21.51,0,0.004670714619336825
1928-10-15,21.65,0,0.006508600650859926
1928-10-16,21.719998999999998,0,0.0032332101616627832
1928-10-17,21.790001,0,0.00322292832518097
1928-10-18,21.84,0,0.002294584566563337
1928-10-19,21.959999,0,0.005494459706959705
1928-10-22,21.809998999999998,0,-0.006830601403943695
1928-10-23,21.950001,0,0.006419165814725743
1928-10-24,21.99,0,0.0018222778213084418
1928-10-25,21.91,0,-0.0036380172805820054
1928-10-26,21.65,0,-0.01186672752167967
1928-10-29,22.0,0,0.016166281755196372
1928-10-30,21.76,0,-0.010909090909090839
1928-10-31,21.68,0,-0.0036764705882353786
1928-11-01,21.99,0,0.014298892988929831
1928-11-02,21.950001,0,-0.0018189631650749488
1928-11-05,22.24,0,0.013211798942514768
1928-11-07,22.24,0,0.0
1928-11-08,22.389999,0,0.006744559352518035
1928-11-09,22.549999,0,0.007146047661726119
1928-11-12,22.84,0,0.01286035533748805
1928-11-13,22.91,0,0.0030647985989492245
1928-11-14,22.91,0,0.0
1928-11-15,23.030001000000002,0,0.005237931034482847
1928-11-16,23.370001000000002,0,0.01476335150832168
1928-11-19,23.370001000000002,0,0.0
1928-11-20,23.57,0,0.008557937160550325
1928-11-21,23.219998999999998,0,-0.014849427238014528
1928-11-22,23.52,0,0.012919940263563395
1928-11-23,23.700001,0,0.00765310374149663
1928-11-26,23.799999,0,0.004219324716484162
1928-11-27,23.91,0,0.004621890950499639
1928-11-28,24.190001000000002,0,0.011710623170221755
1928-11-30,24.280001000000002,0,0.003720545526227959
1928-12-03,23.85,0,-0.017710089880144598
1928-12-04,23.91,0,0.0025157232704401977
1928-12-05,23.809998999999998,0,-0.004182392304475218
1928-12-06,22.91,0,-0.03779920360349438
1928-12-07,22.360001,0,-0.02400694020078567
1928-12-10,22.309998999999998,0,-0.00223622530249452
1928-12-11,22.74,0,0.019273913907391964
1928-12-12,22.52,0,-0.00967458223394894
1928-12-13,22.48,0,-0.0017761989342806016
1928-12-14,22.530001000000002,0,0.00222424377224207
1928-12-17,22.440001000000002,0,-0.003994673591004272
1928-12-18,22.700001,0,0.011586452246592948
1928-12-19,22.98,0,0.012334757165869733
1928-12-20,23.07,0,0.0039164490861618734
1928-12-21,23.33,0,0.011270047680970872
1928-12-24,23.540001,0,0.009001328761251688
1928-12-26,23.440001000000002,0,-0.004248088179775263
1928-12-27,23.639999,0,0.008532337519951352
1928-12-28,23.98,0,0.014382445616854759
1928-12-31,24.35,0,0.015429524603836571
1929-01-02,24.809998999999998,0,0.018891129363449537
1929-01-03,24.860001,0,0.0020153970985650896
1929-01-04,24.85,0,-0.0004022928237210867
1929-01-07,24.25,0,-0.024144869215291805
1929-01-08,24.17,0,-0.003298969072164878
1929-01-09,24.540001,0,0.015308274720728111
1929-01-10,24.58,0,0.0016299510338242495
1929-01-11,24.540001,0,-0.0016272986167615185
1929-01-14,24.59,0,0.0020374489797290425
1929-01-15,24.23,0,-0.014640097600650648
1929-01-16,24.559998999999998,0,0.01361943871233996
1929-01-17,24.690001000000002,0,0.005293241257868318
1929-01-18,24.77,0,0.003240137576341016
1929-01-21,24.860001,0,0.0036334679047234915
1929-01-22,25.07,0,0.00844726434242701
1929-01-23,25.219998999999998,0,0.005983207020342942
1929-01-24,25.059998999999998,0,-0.006344171544178101
1929-01-25,25.48,0,0.016759817109330402
1929-01-28,25.35,0,-0.005102040816326491
1929-01-29,25.360001,0,0.0003945167652859581
1929-01-30,25.450001,0,0.0035488957591129377
1929-01-31,25.74,0,0.011394852204524398
1929-02-01,25.84,0,0.0038850038850039405
1929-02-04,25.639999,0,-0.007739976780185771
1929-02-05,25.700001,0,0.002340171698134652
1929-02-06,25.49,0,-0.008171244818239574
1929-02-07,24.709999,0,-0.030600274617497005
1929-02-08,24.440001000000002,0,-0.010926669806825873
1929-02-11,24.98,0,0.02209488452966913
1929-02-13,24.950001,0,-0.0012009207365892758
1929-02-14,24.85,0,-0.004008055951580879
1929-02-15,24.35,0,-0.02012072434607646
1929-02-18,24.389999,0,0.0016426694045173764
1929-02-19,24.379998999999998,0,-0.0004100041168514014
1929-02-20,24.59,0,0.00861365908997789
1929-02-21,24.860001,0,0.010980113867425808
1929-02-25,24.91,0,0.0020112227670465374
1929-02-26,24.950001,0,0.0016058209554395896
1929-02-27,25.25,0,0.012024007534107902
1929-02-28,25.59,0,0.01346534653465346
1929-03-01,25.83,0,0.009378663540445425
1929-03-04,25.49,0,-0.013162988772744865
1929-03-05,25.32,0,-0.006669282071400477
1929-03-06,24.92,0,-0.015797788309636594
1929-03-07,25.15,0,0.009229534510433261
1929-03-08,25.309998999999998,0,0.006361789264413484
1929-03-11,24.950001,0,-0.014223548566714579
1929-03-12,24.969998999999998,0,0.000801523013966914
1929-03-13,25.24,0,0.010813016051782807
1929-03-14,25.73,0,0.01941362916006347
1929-03-15,26.08,0,0.013602798289933847
1929-03-18,26.040001,0,-0.0015337039877299894
1929-03-19,26.030001000000002,0,-0.0003840245628254012
1929-03-20,26.02,0,-0.0003842105115555927
1929-03-21,25.9,0,-0.004611837048424328
1929-03-22,25.549999,0,-0.013513552123552082
1929-03-25,24.51,0,-0.040704463432659946
1929-03-26,24.35,0,-0.006527947776417794
1929-03-27,25.09,0,0.03039014373716626
1929-03-28,25.530001000000002,0,0.017536907134316552
1929-04-01,24.879998999999998,0,-0.025460320193485465
1929-04-02,25.17,0,0.01165598921446917
1929-04-03,24.860001,0,-0.012316209773539977
1929-04-04,25.299999,0,0.01769903388177656
1929-04-05,25.049999,0,-0.009881423315471278
1929-04-08,24.83,0,-0.008782395560175528
1929-04-09,24.629998999999998,0,-0.008054812726540489
1929-04-10,24.780001000000002,0,0.006090215432002421
1929-04-11,25.059998999999998,0,0.011299353862011365
1929-04-12,25.15,0,0.003591420733895516
1929-04-15,25.0,0,-0.005964214711729566
1929-04-16,25.059998999999998,0,0.0023999599999999077
1929-04-17,25.32,0,0.010375140078816548
1929-04-18,25.43,0,0.0043443917851500565
1929-04-19,25.41,0,-0.0007864726700746982
1929-04-22,25.700001,0,0.011412868949232593
1929-04-23,25.85,0,0.005836536737877991
1929-04-24,25.75,0,-0.0038684719535783912
1929-04-25,25.629998999999998,0,-0.004660233009708817
1929-04-26,25.58,0,-0.0019507999200468048
1929-04-29,25.530001000000002,0,-0.0019546129788896066
1929-04-30,25.940001000000002,0,0.01605953716962252
1929-05-01,25.99,0,0.0019274864330188779
1929-05-02,26.110001,0,0.004617198922662641
1929-05-03,26.370001000000002,0,0.00995787016630147
1929-05-06,26.32,0,-0.0018961318962407978
1929-05-07,26.07,0,-0.009498480243161094
1929-05-08,26.18,0,0.0042194092827004
1929-05-09,26.02,0,-0.006111535523300234
1929-05-10,26.34,0,0.012298232129131448
1929-05-13,25.639999,0,-0.026575588458618085
1929-05-14,25.950001,0,0.012090562094015713
1929-05-15,25.84,0,-0.004238959374221236
1929-05-16,25.969998999999998,0,0.0050309210526315006
1929-05-17,26.09,0,0.004620754894907852
1929-05-20,25.389999,0,-0.0268302414718283
1929-05-21,25.700001,0,0.012209610563592412
1929-05-22,24.76,0,-0.03657591297369984
1929-05-23,25.309998999999998,0,0.02221320678513716
1929-05-24,25.120001000000002,0,-0.007506835539582427
1929-05-27,24.200001,0,-0.03662420236368628
1929-05-28,24.59,0,0.01611566049108839
1929-05-29,24.620001000000002,0,0.0012200488003254236
1929-05-31,24.83,0,0.008529609726660704
1929-06-03,25.27,0,0.01772049939589212
1929-06-04,25.639999,0,0.014641828254847644
1929-06-05,25.59,0,-0.0019500390776146163
1929-06-06,25.639999,0,0.0019538491598280455
1929-06-07,25.530001000000002,0,-0.004290093771064397
1929-06-10,25.27,0,-0.010184135911314793
1929-06-11,25.43,0,0.006331618519984177
1929-06-12,25.450001,0,0.0007865119937082423
1929-06-13,25.84,0,0.015324125134611961
1929-06-14,25.93,0,0.003482972136222905
1929-06-17,26.41,0,0.018511376783648302
1929-06-18,26.42,0,0.0003786444528588248
1929-06-19,26.32,0,-0.0037850113550341184
1929-06-20,26.469998999999998,0,0.005699050151975591
1929-06-21,26.620001000000002,0,0.005666868366712224
1929-06-24,26.620001000000002,0,0.0
1929-06-25,26.9,0,0.010518369251751588
1929-06-26,27.059998999999998,0,0.00594791821561335
1929-06-27,27.110001,0,0.0018478197283009054
1929-06-28,27.41,0,0.011065990001254506
1929-07-01,27.77,0,0.013133892739875938
1929-07-02,28.059998999999998,0,0.010442888008642352
1929-07-03,28.18,0,0.004276586039792875
1929-07-05,28.32,0,0.0049680624556423195
1929-07-08,28.370001000000002,0,0.0017655720338983665
1929-07-09,28.280001000000002,0,-0.0031723650626589634
1929-07-10,28.200001,0,-0.0028288542139726885
1929-07-11,28.26,0,0.0021276240380275605
1929-07-12,28.57,0,0.010969568294409014
1929-07-15,28.450001,0,-0.004200175008750437
1929-07-16,28.65,0,0.0070298415806733456
1929-07-17,28.719998999999998,0,0.0024432460732984034
1929-07-18,28.66,0,-0.0020891017440494235
1929-07-19,28.76,0,0.003489183531053783
1929-07-22,28.43,0,-0.011474269819193387
1929-07-23,28.83,0,0.014069644741470228
1929-07-24,28.639999,0,-0.006590391952826874
1929-07-25,28.77,0,0.004539141219942083
1929-07-26,28.66,0,-0.003823427181091395
1929-07-29,28.18,0,-0.016748080949057935
1929-07-30,28.5,0,0.01135557132718241
1929-07-31,28.879998999999998,0,0.013333298245613964
1929-08-01,29.08,0,0.0069252426220651996
1929-08-02,29.559998999999998,0,0.016506155433287463
1929-08-05,29.540001,0,-0.0006765223503558819
1929-08-06,29.43,0,-0.0037237981136155163
1929-08-07,29.129998999999998,0,-0.010193713897383681
1929-08-08,29.469998999999998,0,0.011671816397933962
1929-08-09,28.379998999999998,0,-0.03698676745798329
1929-08-12,29.27,0,0.03136014909655217
1929-08-13,29.530001000000002,0,0.008882849333788951
1929-08-14,29.620001000000002,0,0.003047747949619096
1929-08-15,29.67,0,0.0016880147978387873
1929-08-16,30.219998999999998,0,0.01853720930232545
1929-08-19,30.5,0,0.009265420558088112
1929-08-20,30.68,0,0.0059016393442622855
1929-08-21,30.549999,0,-0.004237320730117342
1929-08-22,30.790001,0,0.007856039537022587
1929-08-23,31.09,0,0.009743390394823297
1929-08-26,31.07,0,-0.0006432936635574003
1929-08-27,31.049999,0,-0.0006437399420663213
1929-08-28,30.99,0,-0.001932335005872343
1929-08-29,31.290001,0,0.009680574378831937
1929-08-30,31.709999,0,0.013422754444782525
1929-09-03,31.82,0,0.0034689688889615058
1929-09-04,31.719998999999998,0,-0.003142708988057902
1929-09-05,31.02,0,-0.022068065008450925
1929-09-06,31.83,0,0.02611218568665373
1929-09-09,31.67,0,-0.005026704366949312
1929-09-10,31.1,0,-0.017998105462582892
1929-09-11,31.530001000000002,0,0.01382639871382639
1929-09-12,31.17,0,-0.011417728784721587
1929-09-13,31.379998999999998,0,0.00673721527109388
1929-09-16,31.860001,0,0.015296431335131736
1929-09-17,31.6,0,-0.008160734207133234
1929-09-18,31.68,0,0.002531645569620199
1929-09-19,31.73,0,0.0015782828282828508
1929-09-20,31.389999,0,-0.010715442798613327
1929-09-23,31.379998999999998,0,-0.000318572804032315
1929-09-24,30.799999,0,-0.018483110850322153
1929-09-25,30.85,0,0.0016234091436172365
1929-09-26,31.129998999999998,0,0.009076142625607667
1929-09-27,30.27,0,-0.027626052927274377
1929-09-30,30.16,0,-0.003633961017509066
1929-10-01,29.98,0,-0.0059681697612732005
1929-10-02,30.200001,0,0.007338258839226147
1929-10-03,28.950001,0,-0.04139072710626732
1929-10-04,28.65,0,-0.010362728484879905
1929-10-07,30.440001000000002,0,0.06247821989528809
1929-10-08,30.34,0,-0.003285183860539375
1929-10-09,30.27,0,-0.0023071852340145116
1929-10-10,30.809998999999998,0,0.017839411959035288
1929-10-11,30.76,0,-0.001622817319792712
1929-10-14,30.549999,0,-0.0068270806241873165
1929-10-15,30.299999,0,-0.008183306323512482
1929-10-16,29.24,0,-0.034983466501104545
1929-10-17,29.690001000000002,0,0.015389911080711487
1929-10-18,28.84,0,-0.028629200787160716
1929-10-21,27.73,0,-0.03848821081830789
1929-10-22,28.27,0,0.019473494410385834
1929-10-23,26.6,0,-0.05907322249734695
1929-10-24,25.75,0,-0.031954887218045167
1929-10-25,26.120001000000002,0,0.014368970873786486
1929-10-28,22.74,0,-0.129402789839097
1929-10-29,20.43,0,-0.10158311345646433
1929-10-30,22.99,0,0.12530592266275078
1929-10-31,24.15,0,0.05045672031317965
1929-11-04,22.879998999999998,0,-0.05258803312629402
1929-11-06,20.610001,0,-0.09921320363694063
1929-11-07,21.370001000000002,0,0.03687530146165454
1929-11-08,21.18,0,-0.00889101502615757
1929-11-11,19.860001,0,-0.06232289896128419
1929-11-12,18.73,0,-0.05689833550360848
1929-11-13,17.66,0,-0.05712760277629473
1929-11-14,19.24,0,0.08946772366930908
1929-11-15,20.299999,0,0.05509350311850319
1929-11-18,20.09,0,-0.010344778834718162
1929-11-19,20.700001,0,0.030363414634146366
1929-11-20,21.27,0,0.02753618224462884
1929-11-21,21.610001,0,0.015985002350728767
1929-11-22,21.530001000000002,0,-0.0037019896482188173
1929-11-25,21.280001000000002,0,-0.01161170405890831
1929-11-26,20.66,0,-0.029135383969201973
1929-11-27,20.92,0,0.01258470474346571
1929-12-02,20.950001,0,0.0014340822179731648
1929-12-03,21.65,0,0.03341283850058042
1929-12-04,22.049999,0,0.018475704387990816
1929-12-05,21.870001000000002,0,-0.008163174973386514
1929-12-06,22.450001,0,0.026520346295365888
1929-12-09,22.4,0,-0.0022272159364269844
1929-12-10,22.57,0,0.0075892857142857905
1929-12-11,22.379998999999998,0,-0.00841829862649545
1929-12-12,21.17,0,-0.05406608820670619
1929-12-13,21.700001,0,0.025035474728389163
1929-12-16,21.33,0,-0.017050736541440806
1929-12-17,21.559998999999998,0,0.010782887951242354
1929-12-18,21.42,0,-0.006493460412497979
1929-12-19,20.85,0,-0.02661064425770309
1929-12-20,20.16,0,-0.03309352517985618
1929-12-23,20.26,0,0.004960317460317531
1929-12-24,20.389999,0,0.006416535044422407
1929-12-26,20.84,0,0.022069692107390508
1929-12-27,20.82,0,-0.0009596928982725324
1929-12-30,20.889999,0,0.003362103746397659
1929-12-31,21.450001,0,0.026807181752378294
1930-01-02,21.18,0,-0.012587458620631327
1930-01-03,21.23,0,0.002360717658168117
1930-01-06,21.5,0,0.012717852096090419
1930-01-07,21.309998999999998,0,-0.008837255813953596
1930-01-08,21.290001,0,-0.0009384327047597477
1930-01-09,21.620001000000002,0,0.015500234123990968
1930-01-10,21.549999,0,-0.0032378351878893223
1930-01-13,21.52,0,-0.001392065029794206
1930-01-14,21.559998999999998,0,0.0018586895910779795
1930-01-15,21.65,0,0.004174443607349003
1930-01-16,21.5,0,-0.0069284064665126365
1930-01-17,21.309998999999998,0,-0.008837255813953596
1930-01-20,21.5,0,0.008916049221776233
1930-01-21,21.610001,0,0.00511632558139537
1930-01-22,21.629998999999998,0,0.0009254048623134037
1930-01-23,21.84,0,0.009708784545020178
1930-01-24,22.040001,0,0.00915755494505496
1930-01-27,22.209999,0,0.00771315754477505
1930-01-28,22.1,0,-0.004952679196428528
1930-01-29,22.35,0,0.011312217194570135
1930-01-30,22.469998999999998,0,0.0053690827740490565
1930-01-31,22.790001,0,0.014241300144250223
1930-02-03,22.74,0,-0.0021939884952177817
1930-02-04,23.01,0,0.011873350923482988
1930-02-05,23.309998999999998,0,0.013037766188613477
1930-02-06,23.059998999999998,0,-0.010725011185114167
1930-02-07,22.969998999999998,0,-0.0039028622681206476
1930-02-10,23.120001000000002,0,0.00653034421116014
1930-02-11,23.32,0,0.008650475404391126
1930-02-13,23.360001,0,0.0017153087478559252
1930-02-14,23.35,0,-0.0004281249816726908
1930-02-17,23.26,0,-0.0038543897216274025
1930-02-18,23.280001000000002,0,0.0008598882201204042
1930-02-19,23.07,0,-0.009020661124542128
1930-02-20,22.639999,0,-0.018638968357173852
1930-02-21,22.92,0,0.012367535881958394
1930-02-24,22.68,0,-0.010471204188481761
1930-02-25,22.889999,0,0.009259215167548494
1930-02-26,23.110001,0,0.009611271717399417
1930-02-27,23.08,0,-0.0012981825487589623
1930-02-28,23.280001000000002,0,0.008665554592721138
1930-03-03,23.360001,0,0.003436425969225615
1930-03-04,23.540001,0,0.007705479122196943
1930-03-05,23.360001,0,-0.007646558723595624
1930-03-06,23.59,0,0.009845847181256516
1930-03-07,23.59,0,0.0
1930-03-10,23.67,0,0.0033912674862230543
1930-03-11,23.719998999999998,0,0.002112336290663123
1930-03-12,23.459999,0,-0.010961214627369842
1930-03-13,23.6,0,0.005967647313199016
1930-03-14,23.450001,0,-0.006355889830508521
1930-03-17,23.67,0,0.009381620069014128
1930-03-18,23.9,0,0.009716941275876504
1930-03-19,24.030001000000002,0,0.005439372384937389
1930-03-20,24.139999,0,0.0045775278993953165
1930-03-21,24.290001,0,0.006213836214326298
1930-03-24,24.280001000000002,0,-0.0004116920373942352
1930-03-25,24.25,0,-0.0012356259787634342
1930-03-26,24.620001000000002,0,0.015257773195876373
1930-03-27,24.57,0,-0.0020309097469168153
1930-03-28,24.85,0,0.011396011396011442
1930-03-31,24.15,0,-0.028169014084507154
1930-04-01,25.370001000000002,0,0.05051763975155294
1930-04-02,25.110001,0,-0.010248324389108283
1930-04-03,25.16,0,0.001991198646308285
1930-04-04,25.540001,0,0.01510337837837838
1930-04-07,25.6,0,0.0023492168226618803
1930-04-08,25.459999,0,-0.005468789062500062
1930-04-09,25.870001000000002,0,0.016103771253094007
1930-04-10,25.92,0,0.001932701896687197
1930-04-11,25.84,0,-0.0030864197530864907
1930-04-14,25.73,0,-0.004256965944272424
1930-04-15,25.74,0,0.00038865137971232067
1930-04-16,25.559998999999998,0,-0.0069930458430458725
1930-04-17,25.75,0,0.007433529242313441
1930-04-21,25.290001,0,-0.01786403883495145
1930-04-22,25.5,0,0.008303637473165771
1930-04-23,25.549999,0,0.0019607450980392033
1930-04-24,25.35,0,-0.007827749817132997
1930-04-25,25.32,0,-0.0011834319526627666
1930-04-28,24.76,0,-0.02211690363349126
1930-04-29,24.73,0,-0.0012116316639741978
1930-04-30,24.9,0,0.006874241811564826
1930-05-01,24.299999,0,-0.024096425702811203
1930-05-02,23.57,0,-0.030041112347370853
1930-05-05,22.98,0,-0.02503182011030971
1930-05-06,23.76,0,0.033942558746736344
1930-05-07,23.309998999999998,0,-0.01893943602693619
1930-05-08,23.4,0,0.003861046926685878
